id,Podcast_Name,Episode_Title,Episode_Length_minutes,Genre,Host_Popularity_percentage,Publication_Day,Publication_Time,Guest_Popularity_percentage,Number_of_Ads,Episode_Sentiment,Listening_Time_minutes
48124,Comedy Corner,Episode 75,53.44,Comedy,88.17,Sunday,Evening,43.47,3,Negative,22.82127
48130,Tech Trends,Episode 52,105.63,Technology,44.03,Sunday,Night,32.32,3,Positive,42.73525
48144,Market Masters,Episode 1,8.54,Business,82.14,Sunday,Evening,39.31,1,Neutral,0
48161,Mystery Matters,Episode 54,25.03,True Crime,25.06,Sunday,Afternoon,46.8,1,Negative,23.42502
48164,Health Hour,Episode 30,,Health,96.34,Sunday,Evening,14.19,0,Negative,51.85972
48171,Lifestyle Lounge,Episode 56,89.37,Lifestyle,29.73,Sunday,Afternoon,,2,Positive,83.94153
48179,Game Day,Episode 8,76.1,Sports,78.67,Sunday,Afternoon,42.86,0,Positive,57.19106
48202,Lifestyle Lounge,Episode 85,93.22,Lifestyle,95.88,Sunday,Afternoon,28.23,0,Neutral,50.60348
48209,Mind & Body,Episode 24,93.46,Health,96.71,Sunday,Afternoon,4.77,2,Positive,53.78894
48219,Market Masters,Episode 59,112.19,Business,50.24,Sunday,Night,85.09,0,Positive,69.26572
48221,Mystery Matters,Episode 8,39.89,True Crime,30.65,Sunday,Afternoon,66.38,3,Neutral,33.10491
48236,Crime Chronicles,Episode 37,38.95,True Crime,79.81,Sunday,Evening,53.72,1,Neutral,16.89581
48241,Gadget Geek,Episode 32,65.39,Technology,79.79,Sunday,Evening,84.64,0,Neutral,61.65008
48242,Study Sessions,Episode 8,109.05,Education,93.48,Sunday,Morning,81.48,2,Neutral,52.93377
48249,Detective Diaries,Episode 73,110.73,True Crime,55.44,Sunday,Night,20.08,1,Positive,67.1537
48251,Funny Folks,Episode 77,21.97,Comedy,36.51,Sunday,Morning,91.81,1,Positive,18.04719
48265,Athlete's Arena,Episode 62,,Sports,71.2,Sunday,Evening,57.7,2,Neutral,46.72358
48275,Lifestyle Lounge,Episode 1,19.4,Lifestyle,60.34,Sunday,Night,65.3,1,Negative,9.18156
48282,Study Sessions,Episode 51,31.9,Education,50.52,Sunday,Afternoon,69.94,3,Negative,17.18022
48285,Money Matters,Episode 2,69.53,Business,75.73,Sunday,Morning,76.44,0,Positive,68.31041
48289,Business Briefs,Episode 96,107.03,Business,79.22,Sunday,Afternoon,,2,Positive,94.85
48290,Criminal Minds,Episode 88,91.44,True Crime,29.05,Sunday,Morning,79.88,2,Positive,57.3523
48291,Laugh Line,Episode 37,42.37,Comedy,52.28,Sunday,Afternoon,92.37,0,Positive,41.91068
48292,Athlete's Arena,Episode 19,78.39,Sports,90.72,Sunday,Evening,73.43,2,Negative,51.64107
48294,Home & Living,Episode 34,69.08,Lifestyle,61.64,Sunday,Morning,54.32,3,Neutral,52.54942
48299,Brain Boost,Episode 40,60.07,Education,97.08,Sunday,Morning,83.17,0,Neutral,48.33728
48310,Criminal Minds,Episode 31,23.15,True Crime,27.65,Sunday,Afternoon,97.39,0,Neutral,3.38816
48314,Mystery Matters,Episode 28,17.98,True Crime,32.01,Sunday,Evening,48.15,1,Negative,16.88502
48322,Sound Waves,Episode 65,111.98,Music,78.69,Sunday,Morning,31.64,1,Positive,66.81
48345,Fashion Forward,Episode 70,27.4,Lifestyle,28.48,Sunday,Morning,30.88,2,Negative,12.73
48348,Educational Nuggets,Episode 91,119.75,Education,99.78,Sunday,Evening,29.71,0,Neutral,108.5291
48352,Sports Weekly,Episode 24,,Sports,88.18,Sunday,Morning,99.18,2,Neutral,24.64
48375,News Roundup,Episode 93,51.5,News,31.44,Sunday,Morning,70.67,1,Negative,43.47102
48381,Melody Mix,Episode 59,,Music,84.28,Sunday,Evening,37.47,3,Positive,16.91545
48382,Sports Central,Episode 33,60.42,Sports,37.21,Sunday,Afternoon,61.58,0,Negative,49.74345
48387,Laugh Line,Episode 65,117.21,Comedy,28.62,Sunday,Afternoon,7.7,2,Negative,69.16166
48397,Wellness Wave,Episode 1,94.53,Health,39.6,Sunday,Night,79.71,2,Positive,77.23472
48401,Athlete's Arena,Episode 34,54.13,Sports,96.86,Sunday,Morning,,3,Positive,27.14154
48405,Sport Spot,Episode 28,7.41,Sports,97.25,Sunday,Morning,35.41,1,Negative,0
48407,Tech Trends,Episode 82,,Technology,38.17,Sunday,Night,82.97,3,Positive,48.61
48414,Sports Weekly,Episode 16,90.79,Sports,47.81,Sunday,Afternoon,49.41,2,Positive,63.26186
48417,Market Masters,Episode 78,20.49,Business,72.26,Sunday,Night,93.45,1,Neutral,19.38147
48462,Global News,Episode 59,47.14,News,24.6,Sunday,Evening,6.74,1,Negative,40.06279
48488,Healthy Living,Episode 57,89.27,Health,47.68,Sunday,Morning,70.67,2,Negative,71.15281
48496,Sport Spot,Episode 91,85.63,Sports,77.31,Sunday,Night,,3,Neutral,56.16912
48505,Sound Waves,Episode 57,61.35,Music,32.08,Sunday,Evening,87.08,0,Negative,59.15808
48507,Lifestyle Lounge,Episode 27,,Lifestyle,58.02,Sunday,Night,53.31,1,Neutral,27.38928
48510,Global News,Episode 1,,News,79.69,Sunday,Evening,94.87,3,Negative,42.2671
48514,Finance Focus,Episode 34,104.65,Business,32.39,Sunday,Morning,14.13,1,Positive,67.40453
48515,Sports Central,Episode 54,,Sports,67.14,Sunday,Evening,,0,Neutral,28.69963
48520,Wellness Wave,Episode 14,98.61,Health,72,Sunday,Afternoon,10.92,2,Positive,57.53683
48527,Melody Mix,Episode 54,18.28,Music,80.28,Sunday,Night,48.54,1,Neutral,5.08962
48536,True Crime Stories,Episode 95,99.44,True Crime,21.7,Sunday,Afternoon,86.96,3,Negative,59.2378
48541,Crime Chronicles,Episode 62,62.96,True Crime,63.31,Sunday,Night,58.43,2,Negative,38.85
48543,Innovators,Episode 53,,Technology,32.77,Sunday,Evening,56.89,0,Neutral,28.49665
48544,Home & Living,Episode 83,,Lifestyle,80.9,Sunday,Evening,44.88,1,Neutral,27.24872
48550,Gadget Geek,Episode 56,111.03,Technology,59.16,Sunday,Afternoon,,1,Negative,104.95232
48554,Comedy Corner,Episode 99,55.12,Comedy,60.3,Sunday,Night,89.55,1,Negative,30.95
48576,Tech Trends,Episode 18,106.88,Technology,52.68,Sunday,Afternoon,91.19,1,Neutral,69.18247
48580,Game Day,Episode 71,85.65,Sports,24.41,Sunday,Morning,98.82,3,Neutral,51.40247
48585,Digital Digest,Episode 22,98.25,Technology,37.77,Sunday,Afternoon,,1,Neutral,55.24519
48588,Sound Waves,Episode 55,113.78,Music,21.09,Sunday,Afternoon,,0,Positive,87.46542
48607,Athlete's Arena,Episode 49,35.93,Sports,69.44,Sunday,Afternoon,,3,Neutral,26.63268
48615,Brain Boost,Episode 2,57.36,Education,54.84,Sunday,Evening,83.33,3,Negative,30.43258
48616,Mind & Body,Episode 56,,Health,36.74,Sunday,Evening,,1,Neutral,23.11328
48617,Game Day,Episode 71,50.72,Sports,61.33,Sunday,Evening,11.49,0,Negative,35.88006
48633,Fitness First,Episode 40,80.27,Health,40.42,Sunday,Night,,0,Positive,79.13533
48641,Current Affairs,Episode 72,81.46,News,39.02,Sunday,Night,79.05,0,Negative,65.18051
48642,Tech Talks,Episode 99,53.72,Technology,96.79,Sunday,Morning,30.44,1,Positive,50.91
48645,Detective Diaries,Episode 6,67.74,True Crime,87.17,Sunday,Evening,70.08,0,Negative,48.07868
48646,Global News,Episode 47,85.26,News,67.73,Sunday,Evening,51.61,1,Negative,42.48069
48653,Brain Boost,Episode 11,112.54,Education,69.81,Sunday,Afternoon,78.77,2,Neutral,61.61327
48655,Style Guide,Episode 12,19.1,Lifestyle,98.84,Sunday,Afternoon,6.79,1,Positive,17.32372
48656,Gadget Geek,Episode 68,86.18,Technology,73.98,Sunday,Night,47.19,1,Negative,51.16
48660,Joke Junction,Episode 16,,Comedy,76.52,Sunday,Night,67.02,2,Positive,54.46032
48663,Gadget Geek,Episode 92,91.53,Technology,34.36,Sunday,Morning,,0,Neutral,88.98755
48666,Current Affairs,Episode 11,67.71,News,82.04,Sunday,Night,54.14,1,Positive,48.9
48670,Tune Time,Episode 34,38.17,Music,98.39,Sunday,Morning,2.3,0,Neutral,31.61
48675,Detective Diaries,Episode 90,111.32,True Crime,86.58,Sunday,Evening,54.84,2,Neutral,98.5
48676,Learning Lab,Episode 78,11.1,Education,36.73,Sunday,Afternoon,63.33,3,Neutral,7.25126
48678,Sports Central,Episode 28,,Sports,35.14,Sunday,Morning,12.83,3,Neutral,79.2579
48680,Tech Talks,Episode 33,,Technology,33.1,Sunday,Night,86.96,0,Positive,97.00431
48697,Humor Hub,Episode 23,114.27,Comedy,27.87,Sunday,Afternoon,79.59,0,Neutral,66.40213
48699,Humor Hub,Episode 61,108.78,Comedy,43.87,Sunday,Afternoon,73.12,1,Positive,75.95807
48731,Sport Spot,Episode 75,13.56,Sports,83.24,Sunday,Morning,38.91,0,Neutral,4.10906
48754,True Crime Stories,Episode 32,65.07,True Crime,84.32,Sunday,Night,87.01,0,Neutral,53.32882
48755,Game Day,Episode 99,41.73,Sports,89.11,Sunday,Night,3.24,1,Positive,29.67711
48771,Criminal Minds,Episode 82,97.46,True Crime,64.35,Sunday,Night,49.43,0,Positive,52.97788
48772,Business Insights,Episode 62,66.15,Business,72,Sunday,Evening,95.62,2,Negative,30.31206
48783,Gadget Geek,Episode 10,62.83,Technology,24.62,Sunday,Night,81.67,2,Negative,43.66673
48788,Joke Junction,Episode 34,19.8,Comedy,40.73,Sunday,Night,92.13,3,Neutral,10.26497
48789,Mind & Body,Episode 73,111.76,Health,78.73,Sunday,Evening,63.44,1,Neutral,100.58
48792,Sports Weekly,Episode 40,,Sports,69.97,Sunday,Night,4.28,0,Positive,119.44
48798,Humor Hub,Episode 37,20.96,Comedy,70.95,Sunday,Night,94.75,3,Neutral,12.49293
48810,Style Guide,Episode 50,,Lifestyle,35.62,Sunday,Evening,16.41,0,Positive,41.47508
48820,Fashion Forward,Episode 60,16.98,Lifestyle,45.09,Sunday,Evening,,1,Positive,8.53024
48822,Innovators,Episode 61,57.66,Technology,79.98,Sunday,Morning,40.08,0,Neutral,50.55097
48823,Sport Spot,Episode 9,96.18,Sports,92.17,Sunday,Evening,,1,Negative,60.60842
48829,Fitness First,Episode 23,31.57,Health,78.84,Sunday,Morning,56.17,1,Neutral,10.63
48839,Mind & Body,Episode 87,,Health,83.57,Sunday,Evening,17.58,0,Negative,57.63438
48842,Current Affairs,Episode 75,62.37,News,76.22,Sunday,Night,73.63,1,Negative,54.47898
48844,Fashion Forward,Episode 76,34.13,Lifestyle,86.91,Sunday,Afternoon,49.76,0,Neutral,28.91868
48845,Criminal Minds,Episode 52,20.91,True Crime,94.94,Sunday,Morning,49.64,1,Neutral,20.23105
48850,Tech Trends,Episode 94,70.97,Technology,43.88,Sunday,Afternoon,81.71,2,Negative,43.36249
48851,Melody Mix,Episode 23,20.24,Music,38.16,Sunday,Morning,55.85,2,Positive,15.30961
48856,Melody Mix,Episode 15,71.48,Music,25.17,Sunday,Night,80.57,0,Neutral,44.94356
48859,World Watch,Episode 39,39.41,News,93.56,Sunday,Morning,71.56,3,Neutral,28.83155
48864,Lifestyle Lounge,Episode 53,,Lifestyle,53.26,Sunday,Morning,59.26,1,Positive,39.67069
48878,Sports Central,Episode 25,35.88,Sports,69.99,Sunday,Evening,88.73,2,Negative,12.36211
48889,Laugh Line,Episode 90,102.95,Comedy,93.17,Sunday,Night,80.12,1,Positive,78.26173
48891,Sports Weekly,Episode 4,,Sports,42.8,Sunday,Evening,69.82,2,Neutral,34.0325
48892,Style Guide,Episode 35,18.56,Lifestyle,77.51,Sunday,Night,,0,Negative,12.52102
48896,Mystery Matters,Episode 52,17.2,True Crime,66.85,Sunday,Afternoon,72.83,2,Neutral,13.80249
48899,Money Matters,Episode 80,82.32,Business,23.83,Sunday,Afternoon,,3,Neutral,60.70156
48913,Tech Talks,Episode 90,74.2,Technology,61.87,Sunday,Afternoon,,3,Negative,57.2596
48917,Athlete's Arena,Episode 6,29.77,Sports,30.57,Sunday,Afternoon,54.39,0,Negative,21.91225
48918,Sport Spot,Episode 17,75.12,Sports,82.5,Sunday,Night,96.19,3,Positive,55.34191
48921,Health Hour,Episode 51,55.19,Health,99.08,Sunday,Morning,85,0,Negative,35.12082
48922,Digital Digest,Episode 86,98.63,Technology,86.52,Sunday,Morning,85.66,1,Neutral,93.97663
48928,Life Lessons,Episode 86,87.92,Lifestyle,78.48,Sunday,Morning,71.34,3,Neutral,44.21616
48938,Melody Mix,Episode 33,23.57,Music,20.34,Sunday,Afternoon,56.51,3,Neutral,23.57
48948,Finance Focus,Episode 42,70.57,Business,56.65,Sunday,Night,82.52,3,Positive,45.15994
48957,Humor Hub,Episode 74,47.7,Comedy,38.4,Sunday,Afternoon,46.12,0,Neutral,32.06224
48963,Crime Chronicles,Episode 90,32.06,True Crime,77.41,Sunday,Night,16.64,1,Positive,17.45398
48964,Sound Waves,Episode 76,15.31,Music,44.6,Sunday,Evening,41.14,3,Negative,6.006
48973,World Watch,Episode 15,116.61,News,29.53,Sunday,Afternoon,73.98,2,Neutral,67.43259
48997,Innovators,Episode 29,25.92,Technology,94.64,Sunday,Afternoon,94.22,3,Positive,25.93
48998,Tech Trends,Episode 65,95.23,Technology,90.12,Sunday,Afternoon,5.87,1,Positive,65.67673
49010,Athlete's Arena,Episode 9,54.11,Sports,45.32,Sunday,Morning,89.08,2,Negative,33.89817
49018,Business Briefs,Episode 38,62.64,Business,46.1,Sunday,Afternoon,14.19,3,Neutral,40.2728
49028,Criminal Minds,Episode 52,62.16,True Crime,23.86,Sunday,Morning,39.58,1,Neutral,53.01966
49040,Market Masters,Episode 73,36.29,Business,26.79,Sunday,Night,,2,Negative,16.01774
49045,Game Day,Episode 69,80.72,Sports,87.19,Sunday,Morning,25.73,1,Positive,60.56
49047,Tech Trends,Episode 15,74.19,Technology,26.5,Sunday,Morning,9.41,3,Neutral,59.47672
49051,Sports Weekly,Episode 60,,Sports,45.59,Sunday,Evening,,1,Neutral,14.35564
49052,Style Guide,Episode 91,35.1,Lifestyle,95.76,Sunday,Night,24.92,3,Positive,26.63932
49053,Laugh Line,Episode 82,60.84,Comedy,38.3,Sunday,Afternoon,92.08,0,Neutral,35.66367
49057,Study Sessions,Episode 52,112.89,Education,40.88,Sunday,Night,44.23,0,Positive,103.98257
49061,Educational Nuggets,Episode 78,112.99,Education,23.43,Sunday,Night,44.88,2,Positive,78.16551
49071,Tech Trends,Episode 33,59.74,Technology,61.16,Sunday,Afternoon,,3,Neutral,27.54641
49083,Detective Diaries,Episode 7,33.92,True Crime,26.94,Sunday,Morning,8.65,3,Negative,21.61542
49087,Life Lessons,Episode 89,50.28,Lifestyle,26.52,Sunday,Evening,,1,Neutral,31.37043
49088,Business Insights,Episode 33,119.41,Business,54.19,Sunday,Evening,6.45,1,Negative,67.40453
49110,Music Matters,Episode 47,118.06,Music,49.91,Sunday,Afternoon,54.54,1,Positive,111.37
49113,Lifestyle Lounge,Episode 79,78.47,Lifestyle,77.1,Sunday,Afternoon,62.77,1,Negative,63.86192
49115,Melody Mix,Episode 54,,Music,95.32,Sunday,Evening,82.08,1,Positive,20.9925
49125,Melody Mix,Episode 95,49.71,Music,25.72,Sunday,Night,,2,Negative,29.61989
49127,Health Hour,Episode 62,86.22,Health,87.86,Sunday,Night,44.63,0,Negative,83.95452
49132,Lifestyle Lounge,Episode 62,19.88,Lifestyle,26.62,Sunday,Evening,72.79,0,Neutral,10.77148
49137,Style Guide,Episode 99,37.25,Lifestyle,36.12,Sunday,Night,27.32,3,Positive,22.68297
49169,Home & Living,Episode 64,72.45,Lifestyle,53.21,Sunday,Evening,85.91,1,Negative,41.89299
49172,Crime Chronicles,Episode 91,,True Crime,45.29,Sunday,Afternoon,,1,Negative,15.9
49177,Healthy Living,Episode 10,94.47,Health,77.83,Sunday,Morning,52.94,1,Positive,76.77067
49191,Market Masters,Episode 31,,Business,43.38,Sunday,Evening,27.03,3,Neutral,19.3817
49194,Study Sessions,Episode 93,78.33,Education,96.02,Sunday,Morning,,2,Neutral,50.72403
49199,Sports Weekly,Episode 45,,Sports,37.71,Sunday,Afternoon,50.49,2,Positive,60.37158
49205,Style Guide,Episode 85,,Lifestyle,47.83,Sunday,Evening,40.01,3,Positive,4.82354
49207,Style Guide,Episode 48,67.32,Lifestyle,30.11,Sunday,Night,20.22,0,Positive,58.0789
49214,Style Guide,Episode 45,,Lifestyle,59.25,Sunday,Afternoon,24.71,2,Neutral,61.7718
49220,Daily Digest,Episode 85,75.83,News,33.38,Sunday,Afternoon,92.11,0,Neutral,48.11668
49221,True Crime Stories,Episode 28,23.55,True Crime,68.36,Sunday,Evening,13.95,0,Neutral,9.95691
49247,Fashion Forward,Episode 22,108.25,Lifestyle,57.53,Sunday,Night,,1,Negative,91.05988
49256,Joke Junction,Episode 33,102.88,Comedy,39.11,Sunday,Morning,,1,Positive,95.2019
49261,Sports Central,Episode 42,114.32,Sports,44.11,Sunday,Night,76.92,0,Positive,94.16091
49263,Comedy Corner,Episode 45,8.03,Comedy,82.36,Sunday,Night,49.39,2,Positive,2.5584
49265,Sports Weekly,Episode 24,113.43,Sports,75.4,Sunday,Evening,,1,Negative,68.78978
49269,Music Matters,Episode 9,88.18,Music,72.29,Sunday,Evening,28.36,2,Neutral,65.50269
49270,Life Lessons,Episode 70,117.39,Lifestyle,24.19,Sunday,Afternoon,53.78,0,Negative,108.6764
49273,Criminal Minds,Episode 23,98.24,True Crime,21.7,Sunday,Morning,78.2,1,Neutral,55.68858
49275,Sports Weekly,Episode 61,30.75,Sports,41.95,Sunday,Night,2.49,3,Positive,13.56403
49282,Style Guide,Episode 59,53.91,Lifestyle,30.67,Sunday,Morning,51.77,1,Positive,26.44
49288,Game Day,Episode 19,115.69,Sports,61.18,Sunday,Morning,52.61,0,Negative,103.59612
49289,Criminal Minds,Episode 48,34.33,True Crime,70.17,Sunday,Afternoon,75.87,3,Positive,21.9875
49292,Educational Nuggets,Episode 66,53.63,Education,34.53,Sunday,Afternoon,,0,Neutral,40.99603
49297,Finance Focus,Episode 51,12.25,Business,97.12,Sunday,Evening,51.75,1,Negative,0
49300,Money Matters,Episode 37,86.01,Business,92.81,Sunday,Evening,35.95,0,Neutral,86
49311,Lifestyle Lounge,Episode 10,95.22,Lifestyle,84.68,Sunday,Afternoon,74.93,1,Neutral,82.20332
49323,Detective Diaries,Episode 1,48.12,True Crime,48.95,Sunday,Morning,45.98,0,Neutral,25.01371
49335,Melody Mix,Episode 18,102.86,Music,64.04,Sunday,Evening,34.29,2,Neutral,65.44757
49336,Healthy Living,Episode 57,62.51,Health,41.36,Sunday,Morning,46.98,3,Neutral,53.24958
49339,Sound Waves,Episode 77,52.49,Music,98.65,Sunday,Night,36.64,3,Positive,32.09281
49347,Tech Talks,Episode 75,71.48,Technology,31.65,Sunday,Evening,91.8,0,Negative,60.39203
49348,Mystery Matters,Episode 84,57.83,True Crime,35.54,Sunday,Night,41.29,3,Negative,44.47253
49354,Business Briefs,Episode 21,55.62,Business,72.72,Sunday,Evening,95.34,2,Negative,52.75435
49378,Crime Chronicles,Episode 45,96.81,True Crime,28.07,Sunday,Evening,58.72,1,Positive,90.33225
49379,World Watch,Episode 55,62.14,News,59.57,Sunday,Night,38.66,0,Negative,41.77236
49384,Game Day,Episode 28,76.67,Sports,59.52,Sunday,Morning,2.17,2,Neutral,40.82
49385,Fitness First,Episode 31,75.37,Health,61.35,Sunday,Afternoon,43.97,3,Negative,53.47542
49388,Game Day,Episode 5,113.03,Sports,31.03,Sunday,Morning,34.26,2,Positive,104.49
49392,Daily Digest,Episode 72,57.07,News,78.68,Sunday,Afternoon,95.09,3,Negative,24.36455
49410,Digital Digest,Episode 65,110.95,Technology,78.39,Sunday,Evening,96.31,2,Neutral,64.65
49456,Music Matters,Episode 17,31.46,Music,20.95,Sunday,Afternoon,34.51,0,Negative,25.76954
49465,Sports Central,Episode 13,26.47,Sports,83.58,Sunday,Afternoon,58.09,2,Neutral,13.63281
49482,Music Matters,Episode 88,116.22,Music,36.82,Sunday,Evening,86.2,2,Negative,75.22736
49488,Tech Talks,Episode 49,9.77,Technology,77.09,Sunday,Night,62.97,1,Positive,9.53633
49499,Tune Time,Episode 66,23.34,Music,42.21,Sunday,Morning,92.72,1,Positive,19.33137
49512,Tech Talks,Episode 63,53.45,Technology,72.7,Sunday,Night,98.54,1,Positive,35.83
49527,Sound Waves,Episode 16,28.1,Music,47.91,Sunday,Evening,79.9,0,Neutral,23.0763
49534,Business Briefs,Episode 85,37.74,Business,33.53,Sunday,Night,,1,Neutral,23.70842
49553,Mystery Matters,Episode 19,14.98,True Crime,64.58,Sunday,Morning,41.81,3,Neutral,8.58
49563,Learning Lab,Episode 85,114.17,Education,33.33,Sunday,Evening,,1,Negative,107.87163
49572,Sport Spot,Episode 69,16.89,Sports,84.29,Sunday,Night,,1,Neutral,14.80882
49576,Digital Digest,Episode 60,100.11,Technology,54.04,Sunday,Evening,3.97,2,Neutral,66.77645
49590,Joke Junction,Episode 18,47.81,Comedy,29.06,Sunday,Afternoon,30.87,3,Neutral,33.97446
49601,Crime Chronicles,Episode 11,102.65,True Crime,95.35,Sunday,Afternoon,25.6,1,Negative,95.98855
49604,Mystery Matters,Episode 66,92.56,True Crime,86.52,Sunday,Morning,52.22,0,Positive,77.23603
49607,Mystery Matters,Episode 50,42.89,True Crime,56.58,Sunday,Morning,47.98,0,Neutral,27.94118
49610,Home & Living,Episode 98,56.28,Lifestyle,48.05,Sunday,Afternoon,14.19,3,Neutral,32.68134
49616,Learning Lab,Episode 35,,Education,93.64,Sunday,Night,68.85,2,Neutral,27.77197
49620,Health Hour,Episode 44,112.77,Health,39.96,Sunday,Evening,57.69,0,Neutral,108.35281
49626,World Watch,Episode 32,92.07,News,75.87,Sunday,Evening,69.64,1,Neutral,81.82528
49631,Money Matters,Episode 69,26.28,Business,47.14,Sunday,Evening,2.39,2,Positive,18.53875
49632,Comedy Corner,Episode 96,12.28,Comedy,89.3,Sunday,Morning,4.93,1,Positive,5.65929
49642,Wellness Wave,Episode 73,50.39,Health,21.79,Sunday,Night,,2,Positive,45.88803
49653,Global News,Episode 28,,News,65.16,Sunday,Night,,2,Neutral,79.48754
49657,Tech Talks,Episode 95,117.71,Technology,69.69,Sunday,Evening,34.63,1,Neutral,100.88
49662,Crime Chronicles,Episode 84,114.29,True Crime,84.24,Sunday,Afternoon,20.06,1,Neutral,92.28082
49663,Finance Focus,Episode 18,34.52,Business,34.75,Sunday,Night,80.7,0,Positive,24.18
49673,Digital Digest,Episode 74,92.07,Technology,34.6,Sunday,Afternoon,81.28,3,Neutral,71.40728
49675,Comedy Corner,Episode 7,24.81,Comedy,44.17,Sunday,Night,62.32,0,Neutral,15.74267
49676,Sports Weekly,Episode 37,66.89,Sports,52.39,Sunday,Morning,39.41,0,Neutral,56.9426
49678,Finance Focus,Episode 72,27.99,Business,39.54,Sunday,Night,47.53,2,Negative,27.69095
49680,Current Affairs,Episode 92,,News,91.36,Sunday,Evening,,3,Positive,45.97309
49704,Fitness First,Episode 46,13.68,Health,82.24,Sunday,Morning,0.69,0,Neutral,0
49706,Style Guide,Episode 48,90.93,Lifestyle,28.72,Sunday,Afternoon,97.43,1,Positive,45.18
49733,Tech Trends,Episode 99,118.07,Technology,93.13,Sunday,Evening,64.72,0,Neutral,112.96
49736,Sports Central,Episode 31,109.47,Sports,35.2,Sunday,Evening,32.47,3,Neutral,49.35075
49742,Educational Nuggets,Episode 1,29.97,Education,79.59,Sunday,Morning,92.82,1,Positive,26.90936
49759,Business Briefs,Episode 43,105.99,Business,44.65,Sunday,Afternoon,75.62,2,Positive,67.66105
49765,Fitness First,Episode 40,61.42,Health,89.97,Sunday,Morning,87.19,1,Negative,50.3896
49776,World Watch,Episode 54,93.53,News,63.78,Sunday,Night,30.83,0,Negative,50.82527
49777,Current Affairs,Episode 24,58.46,News,80.86,Sunday,Night,70.02,1,Neutral,23.31234
49780,Style Guide,Episode 22,,Lifestyle,91.4,Sunday,Morning,23.29,0,Positive,80.75058
49784,Digital Digest,Episode 42,,Technology,86.93,Sunday,Night,,2,Negative,92.72108
